title,title_detail_type,title_detail_language,title_detail_base,title_detail_value,summary,summary_detail_type,summary_detail_language,summary_detail_base,summary_detail_value,links_0_rel,links_0_type,links_0_href,links_1_type,links_1_length,links_1_href,links_1_rel,link,id,guidislink,published,published_parsed,authors_0_name,author,author_detail_name,Feed,FeedName,Section,Language,Twitter_URL,FB_URL,FetchTime
"Cops file 5,000-page chargesheet",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/2950623.cms,"Cops file 5,000-page chargesheet",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/2950623.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/chennai/massive-5000-page-chargesheet-unveils-complex-murder-plot-of-tamil-nadu-bsp-leader/articleshow/113916874.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113916874,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/chennai/massive-5000-page-chargesheet-unveils-complex-murder-plot-of-tamil-nadu-bsp-leader/articleshow/113916874.cms,https://timesofindia.indiatimes.com/city/chennai/massive-5000-page-chargesheet-unveils-complex-murder-plot-of-tamil-nadu-bsp-leader/articleshow/113916874.cms,False,2024-10-03T23:33:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=3, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/2950623.cms,Times of India,Chennai,,,,2024-10-04 11:17:12
"Cops file 5,000-page chargesheet",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/2950623.cms,"Cops file 5,000-page chargesheet",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/2950623.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/chennai/massive-5000-page-chargesheet-unveiled-in-high-profile-murder-of-tn-bsp-leader-k-armstrong/articleshow/113916875.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113916875,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/chennai/massive-5000-page-chargesheet-unveiled-in-high-profile-murder-of-tn-bsp-leader-k-armstrong/articleshow/113916875.cms,https://timesofindia.indiatimes.com/city/chennai/massive-5000-page-chargesheet-unveiled-in-high-profile-murder-of-tn-bsp-leader-k-armstrong/articleshow/113916875.cms,False,2024-10-03T23:33:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=3, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/2950623.cms,Times of India,Chennai,,,,2024-10-04 11:17:12
"Gold price touches record high of Rs 78,500/10g",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,"Gold price touches record high of Rs 78,500/10g",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/gold-prices-surge-to-record-high-of-rs-78500-amid-geopolitical-tensions/articleshow/113944227.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113944227,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/gold-prices-surge-to-record-high-of-rs-78500-amid-geopolitical-tensions/articleshow/113944227.cms,https://timesofindia.indiatimes.com/city/ahmedabad/gold-prices-surge-to-record-high-of-rs-78500-amid-geopolitical-tensions/articleshow/113944227.cms,False,2024-10-04T19:30:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=14, tm_min=0, tm_sec=40, tm_wday=4, tm_yday=278, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Stakeholders weigh in on national GM crops policy at a meeting in Ahmedabad,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Stakeholders weigh in on national GM crops policy at a meeting in Ahmedabad,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/intense-debate-on-national-gm-crops-policy-at-ahmedabad-meeting/articleshow/113943834.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113943834,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/intense-debate-on-national-gm-crops-policy-at-ahmedabad-meeting/articleshow/113943834.cms,https://timesofindia.indiatimes.com/city/ahmedabad/intense-debate-on-national-gm-crops-policy-at-ahmedabad-meeting/articleshow/113943834.cms,False,2024-10-04T19:12:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=42, tm_sec=40, tm_wday=4, tm_yday=278, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
GERC raises power load limit for LT category to 150 kW,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,GERC raises power load limit for LT category to 150 kW,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/gerc-increases-low-tension-power-load-limit-to-150-kw-boosting-industrial-growth/articleshow/113943585.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113943585,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/gerc-increases-low-tension-power-load-limit-to-150-kw-boosting-industrial-growth/articleshow/113943585.cms,https://timesofindia.indiatimes.com/city/ahmedabad/gerc-increases-low-tension-power-load-limit-to-150-kw-boosting-industrial-growth/articleshow/113943585.cms,False,2024-10-04T19:00:41+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=4, tm_hour=13, tm_min=30, tm_sec=41, tm_wday=4, tm_yday=278, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Garba-tanko bushi fusion this Navratri!,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Garba-tanko bushi fusion this Navratri!,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/innovative-garba-tanko-bushi-fusion-dances-to-spotlight-cultural-exchange-at-navratri/articleshow/113917799.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917799,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/innovative-garba-tanko-bushi-fusion-dances-to-spotlight-cultural-exchange-at-navratri/articleshow/113917799.cms,https://timesofindia.indiatimes.com/city/ahmedabad/innovative-garba-tanko-bushi-fusion-dances-to-spotlight-cultural-exchange-at-navratri/articleshow/113917799.cms,False,2024-10-04T00:09:49+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=39, tm_sec=49, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Visa delays cast a shadow on Diwali travel plans,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Visa delays cast a shadow on Diwali travel plans,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/visa-delays-disrupt-diwali-travel-plans-as-tourists-face-long-waits/articleshow/113917797.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917797,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/visa-delays-disrupt-diwali-travel-plans-as-tourists-face-long-waits/articleshow/113917797.cms,https://timesofindia.indiatimes.com/city/ahmedabad/visa-delays-disrupt-diwali-travel-plans-as-tourists-face-long-waits/articleshow/113917797.cms,False,2024-10-04T00:09:46+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=39, tm_sec=46, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
"AMC, SRFDCL plan water transportation service from Vasna Barrage to GIFT City",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,"AMC, SRFDCL plan water transportation service from Vasna Barrage to GIFT City",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-launches-water-transport-service-from-vasna-barrage-to-gift-city/articleshow/113917794.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917794,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-launches-water-transport-service-from-vasna-barrage-to-gift-city/articleshow/113917794.cms,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-launches-water-transport-service-from-vasna-barrage-to-gift-city/articleshow/113917794.cms,False,2024-10-04T00:09:41+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=39, tm_sec=41, tm_wday=3, tm_yday=277, tm_isdst=0)",Jignesh Parmar,Jignesh Parmar,Jignesh Parmar,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Parts of city to face water cut today,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Parts of city to face water cut today,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/citywide-water-disruption-due-to-maintenance-at-kotarpur-treatment-plant/articleshow/113917792.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917792,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/citywide-water-disruption-due-to-maintenance-at-kotarpur-treatment-plant/articleshow/113917792.cms,https://timesofindia.indiatimes.com/city/ahmedabad/citywide-water-disruption-due-to-maintenance-at-kotarpur-treatment-plant/articleshow/113917792.cms,False,2024-10-04T00:09:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=39, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
"Custodial assault case: 5 Odisha cops brought to DFS for narcoanalysis, psychoanalysis",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,"Custodial assault case: 5 Odisha cops brought to DFS for narcoanalysis, psychoanalysis",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/5-odisha-police-officers-undergo-narcoanalysis-in-custodial-assault-case/articleshow/113917780.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917780,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/5-odisha-police-officers-undergo-narcoanalysis-in-custodial-assault-case/articleshow/113917780.cms,https://timesofindia.indiatimes.com/city/ahmedabad/5-odisha-police-officers-undergo-narcoanalysis-in-custodial-assault-case/articleshow/113917780.cms,False,2024-10-04T00:07:38+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=37, tm_sec=38, tm_wday=3, tm_yday=277, tm_isdst=0)",Parth Shastri,Parth Shastri,Parth Shastri,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
66 days of extremely heavy rainfall events in Guj this yr,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,66 days of extremely heavy rainfall events in Guj this yr,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-experiences-unprecedented-66-days-of-extreme-rainfall-in-2024/articleshow/113917674.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917674,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-experiences-unprecedented-66-days-of-extreme-rainfall-in-2024/articleshow/113917674.cms,https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-experiences-unprecedented-66-days-of-extreme-rainfall-in-2024/articleshow/113917674.cms,False,2024-10-04T00:06:54+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=54, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Minimum temp in city higher than normal,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Minimum temp in city higher than normal,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/unseasonably-high-temperatures-hit-ahmedabad-as-navratri-begins/articleshow/113917648.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917648,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/unseasonably-high-temperatures-hit-ahmedabad-as-navratri-begins/articleshow/113917648.cms,https://timesofindia.indiatimes.com/city/ahmedabad/unseasonably-high-temperatures-hit-ahmedabad-as-navratri-begins/articleshow/113917648.cms,False,2024-10-04T00:06:47+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=47, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Road proposed under DP becomes hurdle for energy project,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Road proposed under DP becomes hurdle for energy project,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/proposed-development-plan-road-blocks-energy-project-in-ahmedabad/articleshow/113917635.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917635,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/proposed-development-plan-road-blocks-energy-project-in-ahmedabad/articleshow/113917635.cms,https://timesofindia.indiatimes.com/city/ahmedabad/proposed-development-plan-road-blocks-energy-project-in-ahmedabad/articleshow/113917635.cms,False,2024-10-04T00:06:41+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=41, tm_wday=3, tm_yday=277, tm_isdst=0)",Jignesh Parmar,Jignesh Parmar,Jignesh Parmar,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
"‘High cholesterol, BP signal deeper issues’",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,"‘High cholesterol, BP signal deeper issues’",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/understanding-the-root-causes-of-high-cholesterol-and-blood-pressure-insights-from-holistic-health-expert-lalit-kapoor/articleshow/113917629.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917629,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/understanding-the-root-causes-of-high-cholesterol-and-blood-pressure-insights-from-holistic-health-expert-lalit-kapoor/articleshow/113917629.cms,https://timesofindia.indiatimes.com/city/ahmedabad/understanding-the-root-causes-of-high-cholesterol-and-blood-pressure-insights-from-holistic-health-expert-lalit-kapoor/articleshow/113917629.cms,False,2024-10-04T00:06:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
11% growth in residential property sales in city: Report,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,11% growth in residential property sales in city: Report,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-sees-11-surge-in-residential-property-sales-amidst-market-changes/articleshow/113917628.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113917628,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-sees-11-surge-in-residential-property-sales-amidst-market-changes/articleshow/113917628.cms,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-sees-11-surge-in-residential-property-sales-amidst-market-changes/articleshow/113917628.cms,False,2024-10-04T00:06:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=18, tm_min=36, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
Cooperate with civic body to make A’bad cleanest city: Shah,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Cooperate with civic body to make A’bad cleanest city: Shah,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-urges-ahmedabad-citizens-to-collaborate-for-cleanest-city-title-in-next-swachh-sarvekshan/articleshow/113916758.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113916758,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-urges-ahmedabad-citizens-to-collaborate-for-cleanest-city-title-in-next-swachh-sarvekshan/articleshow/113916758.cms,https://timesofindia.indiatimes.com/city/ahmedabad/amit-shah-urges-ahmedabad-citizens-to-collaborate-for-cleanest-city-title-in-next-swachh-sarvekshan/articleshow/113916758.cms,False,2024-10-03T23:24:40+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=17, tm_min=54, tm_sec=40, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128821153.cms,Times of India,Ahmedabad,,,,2024-10-04 11:17:12
